          (   5,    8) (   5,    3) (   5,    5) (   5,    6) (   5,    6) (   5,    5) (   5,    5) (   5,    5) (   5,    3) (   5,    4)
          (   5,    5) (   5,    6) (   5,    7) (   5,    6) (   5,    6) (   5,    7) (   5,    4) (   5,    7) (   5,    4) (   5,    6)
          (   5,    5) (   5,    4) (   5,    5) (   5,    6) (   5,    6) (   5,    8) (   5,    5) (   5,    5) (   5,    5) (   5,    4)
          (   5,    4) (   5,    5) (   5,    7) (   5,    3) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    4) (   5,    7)
          (   5,    6) (   5,    5) (   5,    5) (   5,    6) (   5,    5) (   5,    7) (   5,    7) (   5,    4) (   5,    6) (   5,    5)
          (   5,    4) (   5,    6) (   5,    6) (   5,    4) (   5,    7) (   5,    5) (   5,    4) (   5,    5) (   5,    5) (   5,    5)
          (   5,    6) (   5,    7) (   5,    6) (   5,    6) (   5,    7) (   5,    4) (   5,    5) (   5,    4) (   5,    6) (   5,    6)
          (   5,    5) (   5,    6) (   5,    6) (   5,    4) (   5,    5) (   5,    6) (   5,    4) (   5,    5) (   5,    8) (   5,    4)
          (   5,    5) (   5,    5) (   5,    5) (   5,    3) (   5,    9) (   5,    4) (   5,    7) (   5,    6) (   5,    5) (   5,    7)
          (   5,    6) (   5,    5) (   5,    4) (   5,    6) (   5,    3) (   5,    6) (   5,    5) (   5,    7) (   5,    4) (   5,    4)
          (   5,    4) (   5,    3) (   5,    6) (   5,    6) (   5,    5) (   5,    5) (   5,    6) (   5,    7) (   5,    5) (   5,    5)
          (   5,    5) (   5,    6) (   5,    7) (   5,    3) (   5,    5) (   5,    6) (   5,    7) (   5,    6) (   5,    7) (   5,    5)
          (   5,    6) (   5,    6) (   5,    5) (   5,    7) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    4) (   5,    1)
          (   5,    8) (   5,    3) (   5,    6) (   5,    6) (   5,    3) (   5,    6) (   5,    3) (   5,    4) (   5,    7) (   5,    3)
          (   5,    6) (   5,    3) (   5,    6) (   5,    4) (   5,    5) (   5,    5) (   5,    7) (   5,    4) (   5,    4) (   5,    5)
          (   5,    5) (   5,    7) (   5,    2) (   5,    5) (   5,    8) (   5,    6) (   5,    3) (   5,    7) (   5,    6) (   5,    5)
          (   5,    4) (   5,    7) (   5,    5) (   5,    4) (   5,    5) (   5,    5) (   5,    6) (   5,    1) (   5,    4) (   5,    4)
          (   5,    7) (   5,    3) (   5,    7) (   5,    5) (   5,    5) (   5,    5) (   5,    6) (   5,    8) (   5,    7) (   5,    5)
          (   5,    8) (   5,    5) (   5,    6) (   5,    5) (   5,    4) (   5,    3) (   5,    5) (   5,    5) (   5,    6) (   5,    6)
          (   5,    7) (   5,    7) (   5,    4) (   5,    5) (   5,    6) (   5,    4) (   5,    4) (   5,    3) (   5,    6) (   5,    5)
          (   5,    7) (   5,    6) (   5,    5) (   5,    4) (   5,    4) (   5,    6) (   5,    5) (   5,    4) (   5,    4) (   5,    4)
          (   5,    5) (   5,    3) (   5,    4) (   5,    4) (   5,    4) (   5,    3) (   5,    6) (   5,    3) (   5,    5) (   5,    2)
          (   5,    5) (   5,    6) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    6) (   5,    3) (   5,    5)
          (   5,    6) (   5,    4) (   5,    4) (   5,    7) (   5,    5) (   5,    5) (   5,    7) (   5,    4) (   5,    4) (   5,    6)
          (   5,    3) (   5,    5) (   5,    4) (   5,    6) (   5,    4) (   5,    5) (   5,    4) (   5,    5) (   5,    6) (   5,    4)
          (   5,    4) (   5,    4) (   5,    6) (   5,    6) (   5,    2) (   5,    4) (   5,    4) (   5,    3) (   5,    5) (   5,    4)
          (   5,    5) (   5,    3) (   5,    4) (   5,    4) (   5,    2) (   5,    4) (   5,    6) (   5,    6) (   5,    4) (   5,    4)
          (   5,    3) (   5,    5) (   5,    7) (   5,    2) (   5,    5) (   5,    6) (   5,    4) (   5,    5) (   5,    3) (   5,    7)
          (   5,    3) (   5,    5) (   5,    5) (   5,    6) (   5,    4) (   5,    7) (   5,    4) (   5,    5) (   5,    6) (   5,    5)
          (   5,    6) (   5,    3) (   5,    4) (   5,    6) (   5,    4) (   5,    3) (   5,    5) (   5,    4) (   5,    5) (   5,    3)
          (   5,    8) (   5,    6) (   5,    4) (   5,    3) (   5,    4) (   5,    2) (   5,    4) (   5,    5) (   5,    2) (   5,    3)
          (   5,    6) (   5,    4) (   5,    6) (   5,    6) (   5,    5) (   5,    6) (   5,    4) (   5,    5) (   5,    5) (   5,    5)
          (   5,    6) (   5,    4) (   5,    6) (   5,    6) (   5,    7) (   5,    3) (   5,    5) (   5,    4) (   5,    5) (   5,    3)
          (   5,    6) (   5,    2) (   5,    4) (   5,    4) (   5,    4) (   5,    4) (   5,    4) (   5,    3) (   5,    6) (   5,    7)
         
node   6 sent_total   3368  recv_total   3308

node   7  (   0,    0) (   1,    0) (   0,    0) (   4,    2) (   5,    4) (   5,    6) (   5,    4) (   5,    5) (   5,    5) (   5,    3)
          (   5,    5) (   5,    3) (   5,    7) (   5,    8) (   5,    5) (   5,    8) (   5,    5) (   5,    6) (   5,    7) (   5,    8)
          (   5,    5) (   5,    8) (   5,    4) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    4) (   5,    4)
          (   5,    3) (   5,    6) (   5,    3) (   5,    2) (   5,    7) (   5,    5) (   5,    5) (   5,    4) (   5,    6) (   5,    6)
          (   5,    5) (   5,    2) (   5,    5) (   5,    5) (   5,    4) (   5,    5) (   5,    4) (   5,    6) (   5,    4) (   5,    7)
          (   5,    4) (   4,    6) (   4,    7) (   4,    5) (   5,    4) (   4,    2) (   5,    6) (   5,    3) (   5,    7) (   5,    3)
          (   5,    4) (   5,    5) (   4,    5) (   5,    6) (   5,    3) (   4,    2) (   5,    5) (   5,    4) (   5,    3) (   5,    3)
          (   5,    5) (   3,    2) (   3,    4) (   4,    7) (   3,    5) (   4,    6) (   4,    4) (   5,    4) (   5,    5) (   4,    3)
          (   4,    5) (   5,    4) (   5,    3) (   5,    3) (   5,    5) (   5,    2) (   5,    3) (   5,    2) (   5,    4) (   5,    7)
          (   3,    4) (   5,    7) (   5,    8) (   5,    5) (   5,    3) (   4,    5) (   4,    5) (   5,    3) (   4,    4) (   4,    5)
          (   5,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   7 sent_total    467  recv_total    455

node   8  (   0,    0) (   1,    0) (   0,    0) (   4,    1) (   5,    3) (   5,    5) (   5,    4) (   5,    5) (   5,    6) (   5,    3)
          (   5,    4) (   5,    4) (   5,    5) (   5,    8) (   5,    3) (   5,    5) (   5,    7) (   5,    4) (   5,    6) (   5,    6)
          (   5,    5) (   5,    5) (   5,    2) (   5,    3) (   5,    6) (   5,    3) (   5,    4) (   5,    4) (   5,    7) (   5,    4)
          (   5,    4) (   5,    6) (   5,    3) (   5,    1) (   5,    4) (   5,    7) (   5,    7) (   5,    4) (   5,    4) (   5,    5)
          (   5,    5) (   5,    4) (   5,    5) (   5,    2) (   5,    6) (   5,    6) (   5,    7) (   5,    6) (   5,    5) (   5,    6)
          (   5,    5) (   4,    4) (   4,    4) (   4,    3) (   5,    5) (   5,    5) (   4,    6) (   4,    4) (   3,    4) (   5,    3)
          (   5,    6) (   5,    7) (   4,    4) (   5,    3) (   4,    3) (   4,    3) (   5,    5) (   5,    4) (   5,    5) (   5,    6)
          (   5,    4) (   5,    4) (   5,    3) (   5,    6) (   5,    6) (   5,    6) (   5,    3) (   2,    4) (   5,    4) (   3,    3)
          (   4,    8) (   5,    2) (   4,    5) (   5,    6) (   5,    4) (   5,    3) (   4,    2) (   5,    3) (   4,    3) (   3,    7)
          (   5,    5) (   4,    7) (   5,    5) (   4,    3) (   5,    6) (   4,    6) (   3,    4) (   5,    5) (   5,    5) (   5,    3)
          (   4,    3) (   5,    2) (   5,    7) (   5,    3) (   5,    6) (   5,    4) (   5,    4) (   4,    4) (   5,    1) (   4,    3)
          (   5,    2) (   5,    5) (   4,    2) (   5,    5) (   4,    3) (   5,    4) (   4,    2) (   5,    6) (   4,    8) (   5,    3)
          (   5,    3) (   5,    2) (   4,    2) (   4,    4) (   3,    4) (   5,    3) (   4,    6) (   5,    5) (   4,    3) (   5,    5)
          (   5,    4) (   5,    2) (   4,    5) (   5,    3) (   5,    4) (   4,    4) (   5,    2) (   5,    4) (   5,    3) (   5,    5)
          (   4,    5) (   3,    6) (   5,    2) (   3,    2) (   5,    5) (   5,    5) (   4,    5) (   5,    6) (   4,    2) (   5,    4)
          (   3,    3) (   4,    2) (   5,    4) (   5,    6) (   5,    7) (   4,    7) (   4,    5) (   4,    2) (   5,    6) (   3,    5)
          (   5,    6) (   5,    4) (   5,    4) (   4,    3) (   5,    2) (   5,    3) (   5,    4) (   5,    3) (   5,    5) (   5,    4)
          (   5,    4) (   3,    6) (   4,    3) (   5,    6) (   4,    6) (   4,    5) (   5,    6) (   4,    3) (   4,    4) (   5,    5)
          (   4,    4) (   5,    3) (   4,    4) (   5,    5) (   5,    3) (   3,    4) (   5,    5) (   4,    2) (   5,    5) (   5,    6)
          (   5,    5) (   5,    5) (   5,    4) (   5,    3) (   5,    4) (   5,    4) (   5,    2) (   5,    3) (   4,    5) (   5,    5)
          (   5,    4) (   5,    4) (   5,    4) (   5,    7) (   4,    5) (   3,    6) (   5,    3) (   5,    6) (   5,    2) (   5,    4)
          (   5,    5) (   4,    5) (   4,    3) (   4,    6) (   4,    4) (   2,    3) (   5,    5) (   5,    6) (   5,    4) (   3,    4)
          (   4,    4) (   4,    3) (   3,    3) (   5,    6) (   5,    4) (   5,    6) (   4,    5) (   4,    3) (   2,    3) (   3,    5)
          (   4,    4) (   5,    5) (   5,    3) (   5,    6) (   4,    4) (   4,    4) (   4,    4) (   5,    5) (   3,    5) (   5,    5)
          (   5,    4) (   4,    6) (   4,    4) (   5,    5) (   4,    7) (   4,    2) (   4,    5) (   5,    6) (   5,    3) (   5,    5)
          (   4,    5) (   5,    4) (   3,    0) (   4,    2) (   5,    5) (   5,    3) (   5,    3) (   4,    4) (   4,    5) (   4,    4)
          (   5,    4) (   5,    6) (   4,    6) (   5,    5) (   5,    4) (   3,    2) (   5,    4) (   5,    3) (   4,    4) (   4,    7)
          (   5,    5) (   4,    5) (   4,    5) (   5,    4) (   5,    3) (   5,    6) (   5,    6) (   5,    4) (   5,    8) (   4,    6)
          (   4,    2) (   5,    4) (   5,    5) (   5,    5) (   4,    2) (   5,    6) (   5,    6) (   5,    4) (   5,    4) (   5,    4)
          (   4,    7) (   4,    6) (   5,    2) (   5,    4) (   4,    3) (   5,    6) (   4,    6) (   4,    4) (   4,    3) (   3,    3)
          (   4,    5) (   5,    4) (   5,    6) (   5,    7) (   5,    3) (   5,    7) (   5,    6) (   5,    4) (   5,    3) (   5,    3)
          (   5,    7) (   5,    6) (   5,    7) (   5,    5) (   5,    6) (   5,    3) (   5,    5) (   5,    7) (   5,    4) (   5,    7)
          (   5,    4) (   5,    3) (   5,    3) (   5,    5) (   5,    8) (   5,    4) (   5,    4) (   5,    4) (   5,    6) (   5,    4)
          (   5,    3) (   5,    7) (   5,    4) (   5,    3) (   5,    2) (   5,    3) (   5,    6) (   5,    6) (   5,    5) (   5,    5)
          (   5,    5) (   5,    6) (   5,    3) (   5,    8) (   5,    5) (   5,    4) (   5,    6) (   5,    7) (   5,    7) (   5,    7)
          (   5,    5) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    5) (   5,    8) (   5,    2) (   5,    4) (   5,    5)
          (   5,    5) (   5,    3) (   5,    6) (   5,    7) (   5,    5) (   5,    6) (   5,    6) (   5,    5) (   5,    5) (   5,    7)
          (   5,    7) (   5,    6) (   5,    3) (   5,    4) (   5,    5) (   5,    5) (   5,    3) (   5,    5) (   5,    4) (   5,    6)
          (   5,    4) (   5,    6) (   5,    4) (   5,    5) (   5,    4) (   5,    8) (   5,    7) (   5,    4) (   5,    7) (   5,    5)
          (   5,    5) (   5,    6) (   5,    4) (   5,    3) (   5,    0) (   5,    5) (   5,    5) (   5,    6) (   5,    5) (   5,    5)
          (   5,    5) (   5,    6) (   5,    4) (   5,    7) (   5,    4) (   5,    5) (   5,    6) (   5,    6) (   5,    2) (   5,    5)
          (   5,    4) (   5,    4) (   5,    7) (   5,    5) (   5,    7) (   5,    6) (   5,    5) (   5,    8) (   5,    1) (   5,    5)
          (   5,    4) (   5,    6) (   5,    8) (   5,    3) (   5,    6) (   5,    4) (   5,    7) (   5,    6) (   5,    6) (   5,    6)
          (   5,    5) (   5,    6) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    7) (   5,    6) (   5,    3)
          (   5,    2) (   5,    5) (   5,    3) (   5,    4) (   5,    8) (   5,    3) (   5,    7) (   5,    6) (   5,    7) (   5,    7)
          (   5,    5) (   5,    7) (   5,    4) (   5,    6) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    7)
          (   5,    5) (   5,    4) (   5,    7) (   5,    6) (   5,    4) (   5,    2) (   5,    4) (   5,    6) (   5,    3) (   5,    3)
          (   5,    4) (   5,    7) (   5,    6) (   5,    6) (   5,    6) (   5,    4) (   5,    5) (   5,    6) (   5,    3) (   5,    7)
          (   5,    5) (   5,    6) (   5,    4) (   5,    7) (   5,    3) (   5,    6) (   5,    4) (   5,    7) (   5,    3) (   5,    5)
          (   5,    6) (   5,    6) (   5,    6) (   5,    5) (   5,    2) (   5,    2) (   5,    4) (   5,    3) (   5,    5) (   5,    7)
          (   5,    6) (   5,    4) (   5,    4) (   5,    4) (   5,    7) (   5,    3) (   5,    7) (   5,    2) (   5,    6) (   5,    3)
          (   5,    4) (   5,    7) (   5,    5) (   5,    4) (   5,    7) (   5,    5) (   5,    2) (   5,    5) (   5,    6) (   5,    4)
          (   5,    6) (   5,    3) (   5,    3) (   5,    4) (   5,    5) (   5,    7) (   5,    5) (   5,    1) (   5,    4) (   5,    7)
          (   5,    7) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    2) (   5,    6) (   5,    6) (   5,    5) (   5,    5)
          (   5,    5) (   5,    5) (   5,    6) (   5,    7) (   5,    5) (   5,    3) (   5,    9) (   5,    6) (   5,    6) (   5,    3)
          (   5,    7) (   5,    6) (   5,    3) (   5,    3) (   5,    4) (   5,    3) (   5,    2) (   5,    4) (   5,    6) (   5,    5)
          (   5,    5) (   5,    8) (   5,    6) (   5,    5) (   5,    7) (   5,    7) (   5,    5) (   5,    2) (   5,    6) (   5,    5)
          (   5,    7) (   5,    5) (   5,    2) (   5,    3) (   5,    7) (   5,    6) (   5,    6) (   5,    4) (   5,    4) (   5,    6)
          (   5,    4) (   5,    8) (   5,    4) (   5,    7) (   5,    7) (   5,    2) (   5,    4) (   5,    8) (   5,    4) (   5,    5)
          (   5,    7) (   5,    3) (   5,    7) (   5,    6) (   5,    6) (   5,    5) (   5,    5) (   5,    4) (   5,    5) (   5,    6)
          (   5,    3) (   5,    5) (   5,    6) (   5,    4) (   5,    5) (   5,    5) (   5,    4) (   5,    3) (   5,    5) (   5,    5)
          (   5,    5) (   5,    7) (   5,    6) (   5,    4) (   5,    6) (   5,    6) (   5,    5) (   5,    6) (   5,    5) (   5,    3)
          (   5,    7) (   5,    6) (   5,    4) (   5,    4) (   5,    5) (   5,    6) (   5,    3) (   5,    2) (   5,    3) (   5,    3)
          (   5,    3) (   5,    6) (   5,    7) (   5,    6) (   5,    4) (   5,    5) (   5,    4) (   5,    2) (   5,    5) (   5,    7)
          (   5,    4) (   5,    7) (   5,    5) (   5,    6) (   5,    4) (   5,    8) (   5,    1) (   5,    8) (   5,    3) (   5,    4)
          (   5,    7) (   5,    2) (   5,    5) (   5,    5) (   5,    5) (   5,    3) (   5,    6) (   5,    4) (   5,    4) (   5,    1)
          (   5,    4) (   5,    5) (   5,    5) (   5,    3) (   5,    4) (   5,    4) (   5,    5) (   5,    5) (   5,    4) (   5,    5)
          (   5,    7) (   5,    7) (   5,    4) (   5,    3) (   5,    4) (   5,    4) (   5,    3) (   5,    5) (   5,    3) (   5,    3)
          (   5,    7) (   5,    3) (   5,    3) (   5,    5) (   5,    7) (   5,    4) (   5,    5) (   5,    6) (   5,    6) (   5,    3)
          (   5,    5) (   5,    5) (   5,    5) (   5,    6) (   5,    6) (   5,    6) (   5,    7) (   5,    5) (   5,    4) (   5,    5)
         
node   8 sent_total   3355  recv_total   3270

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   5,    2) (   5,    2) (   5,    5) (   5,    5) (   5,    3) (   5,    2)
          (   5,    3) (   5,    5) (   5,    6) (   5,    5) (   5,    4) (   5,    3) (   5,    7) (   5,    5) (   5,    5) (   5,    3)
          (   5,    6) (   5,    5) (   5,    1) (   5,    7) (   5,    6) (   5,    5) (   5,    3) (   5,    2) (   5,    6) (   5,    5)
          (   5,    7) (   5,    7) (   5,    4) (   5,    4) (   5,    2) (   5,    6) (   5,    3) (   5,    7) (   5,    3) (   5,    7)
          (   5,    6) (   5,    6) (   5,    6) (   5,    2) (   5,    4) (   5,    6) (   5,    6) (   5,    6) (   5,    4) (   5,    9)
          (   5,    6) (   4,    5) (   4,    3) (   5,    5) (   4,    3) (   5,    7) (   5,    6) (   4,    7) (   5,    5) (   5,    5)
          (   5,    6) (   5,    7) (   5,    5) (   4,    3) (   5,    4) (   5,    5) (   4,    5) (   4,    3) (   4,    6) (   5,    6)
          (   5,    3) (   5,    5) (   4,    3) (   4,    3) (   5,    4) (   5,    3) (   5,    4) (   3,    4) (   5,    4) (   5,    3)
          (   5,    7) (   4,    3) (   5,    3) (   4,    8) (   3,    6) (   5,    2) (   4,    4) (   5,    3) (   4,    5) (   4,    6)
          (   5,    6) (   4,    7) (   5,    5) (   4,    6) (   5,    4) (   5,    6) (   4,    6) (   5,    2) (   5,    2) (   5,    5)
          (   5,    2) (   5,    4) (   4,    4) (   4,    6) (   4,    5) (   5,    2) (   5,    2) (   5,    6) (   4,    3) (   4,    4)
          (   5,    3) (   4,    4) (   4,    2) (   5,    2) (   5,    4) (   5,    6) (   4,    2) (   5,    5) (   5,    4) (   5,    3)
          (   5,    5) (   5,    3) (   5,    2) (   4,    5) (   5,    3) (   5,    3) (   4,    4) (   4,    3) (   5,    3) (   4,    3)
          (   4,    6) (   5,    2) (   4,    4) (   5,    6) (   4,    3) (   5,    5) (   5,    5) (   4,    5) (   3,    4) (   5,    3)
          (   5,    6) (   5,    7) (   4,    3) (   4,    3) (   5,    2) (   5,    4) (   5,    5) (   4,    5) (   5,    2) (   4,    4)
          (   5,    6) (   4,    5) (   5,    5) (   5,    5) (   5,    3) (   5,    5) (   4,    3) (   5,    2) (   4,    4) (   4,    3)
          (   5,    7) (   5,    5) (   5,    3) (   5,    4) (   3,    3) (   5,    4) (   5,    3) (   4,    5) (   5,    5) (   4,    4)
          (   2,    3) (   4,    6) (   5,    3) (   4,    6) (   4,    3) (   4,    4) (   5,    5) (   4,    4) (   3,    2) (   5,    7)
          (   5,    6) (   5,    4) (   5,    3) (   4,    4) (   4,    5) (   4,    3) (   4,    7) (   5,    5) (   4,    5) (   5,    2)
